시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
충청북도 음성군 감곡면 오향리,405-16,405,16,드림타워,58.7237,202210,18,"7,800",5,2011,거일길 27-38,,중개거래,경기 이천시
충청북도 음성군 감곡면 오향리,405-16,405,16,드림타워,39.744,202210,18,"5,700",3,2011,거일길 27-38,,중개거래,경기 이천시
충청북도 음성군 감곡면 오향리,409-1,409,1,삼성래미안,84.94,202210,10,"12,500",10,1994,거일길 27-31,,중개거래,충북 음성군
충청북도 음성군 감곡면 오향리,409-1,409,1,삼성래미안,59.76,202210,27,"7,500",6,1994,거일길 27-31,,직거래,-
충청북도 음성군 금왕읍 금석리,340-7,340,7,음성금왕두진하트리움,84.9345,202210,21,"24,000",2,2007,대금로 1458-5,,중개거래,충북 음성군
충청북도 음성군 금왕읍 금석리,482,482,0,음성금왕시티프라디움,84.9879,202210,6,"30,000",13,2017,대금로 1557-14,,직거래,-
충청북도 음성군 금왕읍 금석리,482,482,0,음성금왕시티프라디움,84.9879,202210,14,"30,000",13,2017,대금로 1557-14,,중개거래,충북 음성군
충청북도 음성군 금왕읍 금석리,482,482,0,음성금왕시티프라디움,84.9976,202210,21,"29,500",14,2017,대금로 1557-14,,중개거래,충북 음성군
충청북도 음성군 금왕읍 내송리,216-1,216,1,우원,41.19,202210,5,"4,700",5,2003,금일로 108,,직거래,-
충청북도 음성군 금왕읍 무극리,59-23,59,23,"금왕풍산(가,나)",84.74,202210,20,"9,300",4,1990,무극로286번길 16,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,59-23,59,23,"금왕풍산(가,나)",59.88,202210,29,"6,600",4,1990,무극로286번길 16,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,Feb-59,59,2,금왕풍산(다),49.86,202210,5,"6,500",2,1991,무극로286번길 10,,직거래,-
충청북도 음성군 금왕읍 무극리,662,662,0,두진백로1차,59.58,202210,3,"11,000",5,1995,탑골길 20,20221024,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,662,662,0,두진백로1차,59.58,202210,5,"10,500",13,1995,탑골길 20,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,662,662,0,두진백로1차,59.58,202210,21,"9,300",15,1995,탑골길 20,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,661,661,0,두진백로2차,84.85,202210,7,"15,000",11,1997,탑골길 14,,직거래,-
충청북도 음성군 금왕읍 무극리,661,661,0,두진백로2차,59.515,202210,25,"10,000",5,1997,탑골길 14,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,504-16,504,16,풍산장미,59.88,202210,3,"8,400",10,1995,무극로 243-7,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,504-16,504,16,풍산장미,59.88,202210,5,"6,800",4,1995,무극로 243-7,,중개거래,충북 음성군
충청북도 음성군 금왕읍 무극리,504-16,504,16,풍산장미,59.88,202210,25,"7,000",9,1995,무극로 243-7,,직거래,-
충청북도 음성군 금왕읍 본대리,산20-4,20,4,광일,47.64,202210,20,"3,300",1,1992,신내로 519-1,,중개거래,충북 음성군
충청북도 음성군 금왕읍 오선리,04월 25일,25,4,극동미라주,59.55,202210,3,"6,200",1,2002,대금로 1243,,중개거래,충북 음성군
충청북도 음성군 금왕읍 오선리,04월 25일,25,4,극동미라주,59.55,202210,3,"6,400",1,2002,대금로 1243,20221028,중개거래,충북 음성군
충청북도 음성군 대소면 대풍리,582-7,582,7,산수화,48.664,202210,26,"7,200",12,2004,대금로105번길 5,,중개거래,충북 진천군
충청북도 음성군 대소면 대풍리,582-7,582,7,산수화,48.664,202210,27,"7,200",13,2004,대금로105번길 5,,중개거래,충북 진천군
충청북도 음성군 대소면 대풍리,582-7,582,7,산수화,48.664,202210,29,"7,000",8,2004,대금로105번길 5,,중개거래,충북 진천군
충청북도 음성군 대소면 대풍리,582-7,582,7,산수화,48.664,202210,30,"6,950",15,2004,대금로105번길 5,,중개거래,충북 음성군
충청북도 음성군 대소면 부윤리,121-1,121,1,한미금강,53.46,202210,11,"4,450",6,1994,신내로 148-8,,중개거래,충북 음성군
충청북도 음성군 대소면 부윤리,121-1,121,1,한미금강,49.5,202210,17,"3,800",4,1994,신내로 148-8,,중개거래,충북 음성군
충청북도 음성군 대소면 부윤리,121-1,121,1,한미금강,53.46,202210,17,"4,000",5,1994,신내로 148-8,,중개거래,충북 음성군
충청북도 음성군 대소면 부윤리,121-1,121,1,한미금강,33.75,202210,19,"3,050",2,1994,신내로 148-8,,직거래,-
충청북도 음성군 대소면 부윤리,121-1,121,1,한미금강,53.46,202210,22,"4,000",1,1994,신내로 148-8,,중개거래,충북 음성군
충청북도 음성군 대소면 삼정리,610-5,610,5,기흥윗마을,84.6555,202210,5,"11,800",1,2002,대동로 809-5,20221018,중개거래,충북 음성군
충청북도 음성군 대소면 삼정리,610-5,610,5,기흥윗마을,84.6555,202210,5,"11,800",1,2002,대동로 809-5,,중개거래,충북 음성군
충청북도 음성군 대소면 소석리,626,626,0,이안음성대소아파트,84.8498,202210,7,"24,000",7,2019,대금로 686-1,,중개거래,충북 음성군
충청북도 음성군 대소면 소석리,626,626,0,이안음성대소아파트,59.9984,202210,13,"18,500",17,2019,대금로 686-1,,중개거래,충북 음성군
충청북도 음성군 대소면 오산리,194,194,0,동신,59.7,202210,8,"5,300",4,1997,오산로14번길 3-12,,중개거래,충북 음성군
충청북도 음성군 대소면 오산리,114-5,114,5,풍산,59.34,202210,3,"6,500",4,1991,오산로 31-1,,중개거래,충북 음성군
충청북도 음성군 대소면 오산리,114-5,114,5,풍산,49.86,202210,14,"5,400",2,1991,오산로 31-1,,중개거래,충북 음성군
충청북도 음성군 대소면 오산리,114-5,114,5,풍산,49.86,202210,19,"3,800",6,1991,오산로 31-1,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,423-20,423,20,개나리,59.81,202210,23,"8,000",4,1997,대금로 410-5,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,756,756,0,대소두진하트리움,66.8877,202210,27,"16,200",8,2012,대금로 552-12,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,765,765,0,대소웰메이드타운,84.889,202210,4,"24,000",9,2018,대화1길 44-8,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,765,765,0,대소웰메이드타운,84.889,202210,7,"23,000",4,2018,대화1길 44-8,,직거래,-
충청북도 음성군 대소면 태생리,May-79,79,5,대소한양1,40.8,202210,18,"5,400",8,1997,대화1길 58-12,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,May-79,79,5,대소한양1,59.94,202210,29,"8,200",3,1997,대화1길 58-12,,직거래,-
충청북도 음성군 대소면 태생리,Dec-79,79,12,대소한양2,39.84,202210,22,"5,700",4,1997,대화1길 58-12,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,Dec-79,79,12,대소한양2,51.99,202210,26,"7,000",8,1997,대화1길 58-12,,중개거래,충북 음성군
충청북도 음성군 대소면 태생리,308,308,0,한진신세대,59.79,202210,31,"7,500",10,1998,대성로77번길 15,,중개거래,충북 음성군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,84.53,202210,5,"30,500",6,2014,학예로 55,,중개거래,충북 음성군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,84.53,202210,5,"30,500",6,2014,학예로 55,20221109,중개거래,충북 음성군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,74.42,202210,17,"24,900",5,2014,학예로 55,,중개거래,충북 진천군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,84.53,202210,17,"31,700",22,2014,학예로 55,,중개거래,충북 음성군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,74.42,202210,17,"27,000",11,2014,학예로 55,,중개거래,충북 음성군
충청북도 음성군 맹동면 동성리,246,246,0,엘에이치이노밸리,74.42,202210,29,"26,700",24,2014,학예로 55,,중개거래,"충북 음성군, 충북 진천군"
충청북도 음성군 맹동면 동성리,445,445,0,충북혁신도시 LH쌍용예가,59.93,202210,27,"23,000",10,2014,사예로 20,,중개거래,충북 진천군
충청북도 음성군 맹동면 용촌리,Jan-56,56,1,음성미영황새마을,36.46,202210,24,"3,800",3,2009,덕금로211번길 77,,중개거래,충북 음성군
충청북도 음성군 맹동면 용촌리,Jan-56,56,1,음성미영황새마을,36.46,202210,30,"3,500",1,2009,덕금로211번길 77,,중개거래,충북 진천군
충청북도 음성군 삼성면 덕정리,768-1,768,1,꽃무늬,99.16,202210,27,"9,500",8,1995,덕정로30번길 19,,중개거래,충북 음성군
충청북도 음성군 삼성면 덕정리,594-4,594,4,별무늬,58.005,202210,20,"6,500",4,1991,덕정로 110,,중개거래,충북 음성군
충청북도 음성군 생극면 신양리,465-5,465,5,태경에코그린아파트,64.1471,202210,12,"12,500",7,2018,음성로 1663-12,,직거래,-
충청북도 음성군 생극면 신양리,465-5,465,5,태경에코그린아파트,64.1471,202210,17,"12,800",5,2018,음성로 1663-12,,직거래,-
충청북도 음성군 음성읍 신천리,149,149,0,금광포란재,84.9794,202210,6,"17,300",10,2005,반기문로 45-15,,직거래,-
충청북도 음성군 음성읍 신천리,149,149,0,금광포란재,59.975,202210,11,"10,200",4,2005,반기문로 45-15,,직거래,-
충청북도 음성군 음성읍 읍내리,350-1,350,1,삼보,84.94,202210,7,"13,000",15,1993,시장로 45,,중개거래,충북 음성군
충청북도 음성군 음성읍 읍내리,350-1,350,1,삼보,59.99,202210,20,"8,000",3,1993,시장로 45,,중개거래,충북 음성군
충청북도 음성군 음성읍 읍내리,352-8,352,8,아우룸아파트,83.5486,202210,6,"27,000",15,2017,시장로 53,,직거래,-
충청북도 음성군 음성읍 읍내리,950,950,0,음성지평더웰,84.98,202210,20,"29,500",9,2012,설성공원길 23-7,,직거래,-
충청북도 음성군 음성읍 읍내리,353-11,353,11,태영,101.4095,202210,7,"16,500",8,2003,시장로63번길 3,,중개거래,충북 음성군
충청북도 음성군 음성읍 읍내리,805,805,0,한성진주아파트,39.96,202210,3,"4,000",8,1994,설성로 22,,직거래,-
충청북도 음성군 음성읍 읍내리,805,805,0,한성진주아파트,46.14,202210,29,"4,600",10,1994,설성로 22,,직거래,-
충청북도 음성군 음성읍 읍내리,805,805,0,한성진주아파트,39.96,202210,29,"4,350",1,1994,설성로 22,,직거래,-
충청북도 음성군 음성읍 평곡리,924-3,924,3,유신,83.88,202210,11,"7,500",7,1992,시장로 26-8,,중개거래,충북 음성군
충청북도 음성군 음성읍 평곡리,924-3,924,3,유신,84.96,202210,20,"7,000",8,1992,시장로 26-8,,직거래,-
충청북도 음성군 음성읍 평곡리,1117,1117,0,음성코아루아파트,59.9782,202210,2,"18,124",5,2022,한불로 15,,직거래,-
충청북도 제천시 강제동,903,903,0,강제코아루파크,84.4,202210,2,"27,500",11,2015,청풍호로10길 31,,중개거래,충북 제천시
충청북도 제천시 강제동,903,903,0,강제코아루파크,63.31,202210,24,"22,000",17,2015,청풍호로10길 31,,중개거래,충북 제천시
충청북도 제천시 강제동,844,844,0,제천강저롯데캐슬프리미어,75.1286,202210,9,"30,000",11,2017,청풍호로10길 53,,중개거래,충북 제천시
충청북도 제천시 강제동,844,844,0,제천강저롯데캐슬프리미어,75.1476,202210,22,"30,500",18,2017,청풍호로10길 53,,중개거래,충북 제천시
충청북도 제천시 강제동,844,844,0,제천강저롯데캐슬프리미어,75.1476,202210,29,"27,000",2,2017,청풍호로10길 53,,직거래,-
충청북도 제천시 고암동,1142,1142,0,고암두진4차,33,202210,12,"4,200",10,2000,용두천로 378,,중개거래,충북 제천시
충청북도 제천시 고암동,1268,1268,0,고암오네뜨,84.9766,202210,10,"37,000",19,2017,신죽하로 83-20,,중개거래,충북 제천시
충청북도 제천시 고암동,1268,1268,0,고암오네뜨,59.9689,202210,26,"24,000",8,2017,신죽하로 83-20,,중개거래,충북 제천시
충청북도 제천시 고암동,1250,1250,0,고암주공1,47.25,202210,14,"4,950",5,1986,고암로14길 13,,중개거래,충북 제천시
충청북도 제천시 고암동,1129-1,1129,1,금용,59.91,202210,23,"8,550",4,1993,용두천로44길 5,,중개거래,충북 제천시
충청북도 제천시 고암동,1101,1101,0,두진백로,45.6,202210,6,"7,100",7,1997,용두천로 384,,중개거래,충북 제천시
충청북도 제천시 고암동,1101,1101,0,두진백로,45.6,202210,7,"6,700",12,1997,용두천로 384,,중개거래,충북 제천시
충청북도 제천시 고암동,1101,1101,0,두진백로,59.84,202210,26,"11,500",7,1997,용두천로 384,,중개거래,충북 제천시
충청북도 제천시 고암동,1101,1101,0,두진백로,60,202210,27,"13,000",14,1997,용두천로 384,,중개거래,충북 제천시
충청북도 제천시 고암동,1101,1101,0,두진백로,59.84,202210,29,"12,000",5,1997,용두천로 384,,중개거래,충북 제천시
충청북도 제천시 고암동,1254,1254,0,보미파란채,124.918,202210,15,"31,500",5,2009,용두천로46길 12,,중개거래,충북 제천시
충청북도 제천시 고암동,1163-1,1163,1,부강,59.675,202210,19,"5,000",1,1988,고암로 88,,직거래,-
충청북도 제천시 교동,01월 01일,1,1,두진,59.965,202210,8,"9,200",6,1994,독순로23길 19,,중개거래,충북 제천시
충청북도 제천시 동현동,Jan-63,63,1,세경,38.88,202210,7,"2,600",5,1989,의병대로30길 4,,중개거래,충북 제천시
충청북도 제천시 동현동,Jan-63,63,1,세경,38.25,202210,14,"2,800",2,1989,의병대로30길 5,,직거래,-
충청북도 제천시 동현동,Jan-63,63,1,세경,56.88,202210,24,"5,800",1,1989,의병대로26길 19,,중개거래,충북 제천시
충청북도 제천시 동현동,109,109,0,일동,59.97,202210,14,"10,000",12,1997,의병대로 182,,직거래,-
충청북도 제천시 봉양읍 미당리,820,820,0,미당한마음,59.545,202210,4,"6,300",1,2004,용두대로36길 5-12,,직거래,-
충청북도 제천시 봉양읍 미당리,820,820,0,미당한마음,59.545,202210,9,"9,200",10,2004,용두대로36길 5-12,,중개거래,충북 제천시
충청북도 제천시 봉양읍 주포리,235,235,0,중앙,59.71,202210,8,"5,700",2,1994,제원로2길 7,,중개거래,충북 제천시
충청북도 제천시 봉양읍 주포리,235,235,0,중앙,49.5,202210,21,"4,700",3,1994,제원로2길 7,,중개거래,충북 제천시
충청북도 제천시 봉양읍 주포리,235,235,0,중앙,55.02,202210,31,"4,000",13,1994,제원로2길 7,,중개거래,충북 제천시
충청북도 제천시 신백동,208-5,208,5,극동1,84.99,202210,13,"16,200",5,1993,관전로1길 35,,중개거래,충북 제천시
충청북도 제천시 신백동,110,110,0,덕일한마음1,59.94,202210,14,"8,900",7,1996,탑안로4길 11,,중개거래,충북 제천시
충청북도 제천시 신백동,110,110,0,덕일한마음1,59.94,202210,18,"9,300",6,1996,탑안로4길 11,,중개거래,충북 제천시
충청북도 제천시 신백동,110,110,0,덕일한마음1,51.03,202210,18,"7,000",4,1996,탑안로4길 11,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,14,"6,745",4,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,14,"7,570",10,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"7,335",4,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"6,970",9,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"6,440",2,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"7,570",5,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"6,440",2,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"7,570",9,2000,신백로 30,,직거래,-
충청북도 제천시 신백동,209-8,209,8,선광로즈웰(임대),46.015,202210,17,"6,900",1,2000,신백로 30,,직거래,-
